"TIME","GEO","CITIZEN","AGE","SEX","Value"
"2009","Poland","Armenia","Total","Total","1,190"
"2009","Poland","Georgia","Total","Total","127"
"2009","Poland","Iraq","Total","Total","229"
"2009","Poland","Syria","Total","Total","272"
"2009","Portugal","Reporting country","Total","Total","10,122,737"
"2009","Portugal","Former Yugoslav Republic of Macedonia, the","Total","Total","19"
"2009","Portugal","Turkey","Total","Total","286"
"2009","Portugal","Serbia","Total","Total","71"
"2009","Portugal","Russia","Total","Total","6,191"
"2009","Portugal","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total",":"
"2009","Portugal","Eritrea","Total","Total","2"
"2009","Portugal","Somalia","Total","Total","1"
"2009","Portugal","Congo","Total","Total","131"
"2009","Portugal","Guinea","Total","Total","1,851"
"2009","Portugal","Nigeria","Total","Total","281"
"2009","Portugal","China (including Hong Kong)","Total","Total","13,347"
"2009","Portugal","Afghanistan","Total","Total","1"
"2009","Portugal","Bangladesh","Total","Total","1,577"
"2009","Portugal","Iran","Total","Total","177"
"2009","Portugal","Pakistan","Total","Total","2,736"
"2009","Portugal","Armenia","Total","Total","88"
"2009","Portugal","Georgia","Total","Total","1,128"
"2009","Portugal","Iraq","Total","Total","30"
"2009","Portugal","Syria","Total","Total","24"
"2009","Romania","Reporting country","Total","Total","21,466,951"
"2009","Romania","Former Yugoslav Republic of Macedonia, the","Total","Total","120"
"2009","Romania","Turkey","Total","Total","2,250"
"2009","Romania","Serbia","Total","Total","391"
"2009","Romania","Russia","Total","Total","209"
"2009","Romania","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total",":"
"2009","Romania","Eritrea","Total","Total","0"
"2009","Romania","Somalia","Total","Total","1"
"2009","Romania","Congo","Total","Total","0"
"2009","Romania","Guinea","Total","Total","0"
"2009","Romania","Nigeria","Total","Total","1"
"2009","Romania","China (including Hong Kong)","Total","Total","1,898"
"2009","Romania","Afghanistan","Total","Total","5"
"2009","Romania","Bangladesh","Total","Total","11"
"2009","Romania","Iran","Total","Total","723"
"2009","Romania","Pakistan","Total","Total","0"
"2009","Romania","Armenia","Total","Total","1"
"2009","Romania","Georgia","Total","Total","0"
"2009","Romania","Iraq","Total","Total","790"
"2009","Romania","Syria","Total","Total","1,284"
"2009","Slovenia","Reporting country","Total","Total","1,961,639"
"2009","Slovenia","Former Yugoslav Republic of Macedonia, the","Total","Total","7,818"
"2009","Slovenia","Turkey","Total","Total","58"
"2009","Slovenia","Serbia","Total","Total","7,959"
"2009","Slovenia","Russia","Total","Total","438"
"2009","Slovenia","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total",":"
"2009","Slovenia","Eritrea","Total","Total","0"
"2009","Slovenia","Somalia","Total","Total","1"
"2009","Slovenia","Congo","Total","Total","5"
"2009","Slovenia","Guinea","Total","Total","1"
"2009","Slovenia","Nigeria","Total","Total","15"
"2009","Slovenia","China (including Hong Kong)","Total","Total","544"
"2009","Slovenia","Afghanistan","Total","Total","2"
"2009","Slovenia","Bangladesh","Total","Total","2"
"2009","Slovenia","Iran","Total","Total","21"
"2009","Slovenia","Pakistan","Total","Total","4"
"2009","Slovenia","Armenia","Total","Total","4"
"2009","Slovenia","Georgia","Total","Total","2"
"2009","Slovenia","Iraq","Total","Total","9"
"2009","Slovenia","Syria","Total","Total","5"
"2009","Slovakia","Reporting country","Total","Total","5,359,709"
"2009","Slovakia","Former Yugoslav Republic of Macedonia, the","Total","Total","349"
"2009","Slovakia","Turkey","Total","Total","232"
"2009","Slovakia","Serbia","Total","Total","2,853"
"2009","Slovakia","Russia","Total","Total","1,483"
"2009","Slovakia","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total",":"
"2009","Slovakia","Eritrea","Total","Total","1"
"2009","Slovakia","Somalia","Total","Total","7"
"2009","Slovakia","Congo","Total","Total","9"
"2009","Slovakia","Guinea","Total","Total","0"
"2009","Slovakia","Nigeria","Total","Total","69"
"2009","Slovakia","China (including Hong Kong)","Total","Total","1,477"
"2009","Slovakia","Afghanistan","Total","Total","55"
"2009","Slovakia","Bangladesh","Total","Total","11"
"2009","Slovakia","Iran","Total","Total","48"
"2009","Slovakia","Pakistan","Total","Total","37"
"2009","Slovakia","Armenia","Total","Total","55"
"2009","Slovakia","Georgia","Total","Total","32"
"2009","Slovakia","Iraq","Total","Total","69"
"2009","Slovakia","Syria","Total","Total","70"
"2009","Finland","Reporting country","Total","Total","5,183,058"
"2009","Finland","Former Yugoslav Republic of Macedonia, the","Total","Total","170"
"2009","Finland","Turkey","Total","Total","3,429"
"2009","Finland","Serbia","Total","Total","816"
"2009","Finland","Russia","Total","Total","26,909"
"2009","Finland","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total",":"
"2009","Finland","Eritrea","Total","Total","80"
"2009","Finland","Somalia","Total","Total","4,919"
"2009","Finland","Congo","Total","Total","59"
"2009","Finland","Guinea","Total","Total","31"
"2009","Finland","Nigeria","Total","Total","1,020"
"2009","Finland","China (including Hong Kong)","Total","Total","4,620"
"2009","Finland","Afghanistan","Total","Total","2,189"
"2009","Finland","Bangladesh","Total","Total","840"
"2009","Finland","Iran","Total","Total","2,508"
"2009","Finland","Pakistan","Total","Total","746"
"2009","Finland","Armenia","Total","Total","73"
"2009","Finland","Georgia","Total","Total","59"
"2009","Finland","Iraq","Total","Total","3,238"
"2009","Finland","Syria","Total","Total","152"
"2009","Sweden","Reporting country","Total","Total","8,694,223"
"2009","Sweden","Former Yugoslav Republic of Macedonia, the","Total","Total","1,434"
"2009","Sweden","Turkey","Total","Total","10,218"
"2009","Sweden","Serbia","Total","Total","4,170"
"2009","Sweden","Russia","Total","Total","6,797"
"2009","Sweden","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total",":"
"2009","Sweden","Eritrea","Total","Total","3,888"
"2009","Sweden","Somalia","Total","Total","18,265"
"2009","Sweden","Congo","Total","Total","301"
"2009","Sweden","Guinea","Total","Total","133"
"2009","Sweden","Nigeria","Total","Total","1,666"
"2009","Sweden","China (including Hong Kong)","Total","Total","9,441"
"2009","Sweden","Afghanistan","Total","Total","8,164"
"2009","Sweden","Bangladesh","Total","Total","1,967"
"2009","Sweden","Iran","Total","Total","10,621"
"2009","Sweden","Pakistan","Total","Total","4,517"
"2009","Sweden","Armenia","Total","Total","863"
"2009","Sweden","Georgia","Total","Total","386"
"2009","Sweden","Iraq","Total","Total","48,569"
"2009","Sweden","Syria","Total","Total","3,145"
"2009","United Kingdom","Reporting country","Total","Total","57,380,814"
"2009","United Kingdom","Former Yugoslav Republic of Macedonia, the","Total","Total",":"
"2009","United Kingdom","Turkey","Total","Total",":"
"2009","United Kingdom","Serbia","Total","Total",":"
"2009","United Kingdom","Russia","Total","Total",":"
"2009","United Kingdom","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total",":"
"2009","United Kingdom","Eritrea","Total","Total",":"
"2009","United Kingdom","Somalia","Total","Total","74,534"
"2009","United Kingdom","Congo","Total","Total",":"
"2009","United Kingdom","Guinea","Total","Total",":"
"2009","United Kingdom","Nigeria","Total","Total","89,044"
"2009","United Kingdom","China (including Hong Kong)","Total","Total","104,284"
"2009","United Kingdom","Afghanistan","Total","Total",":"
"2009","United Kingdom","Bangladesh","Total","Total","68,088"
"2009","United Kingdom","Iran","Total","Total",":"
"2009","United Kingdom","Pakistan","Total","Total","186,676"
"2009","United Kingdom","Armenia","Total","Total",":"
"2009","United Kingdom","Georgia","Total","Total",":"
"2009","United Kingdom","Iraq","Total","Total",":"
"2009","United Kingdom","Syria","Total","Total",":"
"2009","Iceland","Reporting country","Total","Total","294,989"
"2009","Iceland","Former Yugoslav Republic of Macedonia, the","Total","Total",":"
"2009","Iceland","Turkey","Total","Total",":"
"2009","Iceland","Serbia","Total","Total",":"
"2009","Iceland","Russia","Total","Total",":"
"2009","Iceland","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total",":"
"2009","Iceland","Eritrea","Total","Total",":"
"2009","Iceland","Somalia","Total","Total",":"
"2009","Iceland","Congo","Total","Total",":"
"2009","Iceland","Guinea","Total","Total",":"
"2009","Iceland","Nigeria","Total","Total",":"
"2009","Iceland","China (including Hong Kong)","Total","Total",":"
"2009","Iceland","Afghanistan","Total","Total",":"
"2009","Iceland","Bangladesh","Total","Total",":"
"2009","Iceland","Iran","Total","Total",":"
"2009","Iceland","Pakistan","Total","Total",":"
"2009","Iceland","Armenia","Total","Total",":"
"2009","Iceland","Georgia","Total","Total",":"
"2009","Iceland","Iraq","Total","Total",":"
"2009","Iceland","Syria","Total","Total",":"
"2009","Norway","Reporting country","Total","Total","4,496,275"
"2009","Norway","Former Yugoslav Republic of Macedonia, the","Total","Total","505"
"2009","Norway","Turkey","Total","Total","3,288"
"2009","Norway","Serbia","Total","Total","1,114"
"2009","Norway","Russia","Total","Total","10,379"
"2009","Norway","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total",":"
"2009","Norway","Eritrea","Total","Total","2,106"
"2009","Norway","Somalia","Total","Total","10,893"
"2009","Norway","Congo","Total","Total","1,475"
"2009","Norway","Guinea","Total","Total","59"
"2009","Norway","Nigeria","Total","Total","561"
"2009","Norway","China (including Hong Kong)","Total","Total","3,238"
"2009","Norway","Afghanistan","Total","Total","6,572"
"2009","Norway","Bangladesh","Total","Total","291"
"2009","Norway","Iran","Total","Total","3,619"
"2009","Norway","Pakistan","Total","Total","5,490"
"2009","Norway","Armenia","Total","Total","119"
"2009","Norway","Georgia","Total","Total","120"
"2009","Norway","Iraq","Total","Total","10,951"
"2009","Norway","Syria","Total","Total","397"
"2009","Switzerland","Reporting country","Total","Total","6,032,141"
"2009","Switzerland","Former Yugoslav Republic of Macedonia, the","Total","Total","59,909"
"2009","Switzerland","Turkey","Total","Total","72,204"
"2009","Switzerland","Serbia","Total","Total","0"
"2009","Switzerland","Russia","Total","Total","9,430"
"2009","Switzerland","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total",":"
"2009","Switzerland","Eritrea","Total","Total","2,393"
"2009","Switzerland","Somalia","Total","Total","1,655"
"2009","Switzerland","Congo","Total","Total","506"
"2009","Switzerland","Guinea","Total","Total","695"
"2009","Switzerland","Nigeria","Total","Total","2,000"
"2009","Switzerland","China (including Hong Kong)","Total","Total","8,314"
"2009","Switzerland","Afghanistan","Total","Total","1,810"
"2009","Switzerland","Bangladesh","Total","Total","1,338"
"2009","Switzerland","Iran","Total","Total","2,832"
"2009","Switzerland","Pakistan","Total","Total","2,589"
"2009","Switzerland","Armenia","Total","Total","373"
"2009","Switzerland","Georgia","Total","Total","356"
"2009","Switzerland","Iraq","Total","Total","4,387"
"2009","Switzerland","Syria","Total","Total","972"
"2010","Belgium","Reporting country","Total","Total","9,782,239"
"2010","Belgium","Former Yugoslav Republic of Macedonia, the","Total","Total","3,290"
"2010","Belgium","Turkey","Total","Total","39,551"
"2010","Belgium","Serbia","Total","Total","2,236"
"2010","Belgium","Russia","Total","Total","12,813"
"2010","Belgium","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","0"
"2010","Belgium","Eritrea","Total","Total","117"
"2010","Belgium","Somalia","Total","Total","784"
"2010","Belgium","Congo","Total","Total","666"
"2010","Belgium","Guinea","Total","Total","4,078"
"2010","Belgium","Nigeria","Total","Total","2,590"
"2010","Belgium","China (including Hong Kong)","Total","Total","8,670"
"2010","Belgium","Afghanistan","Total","Total","2,050"
"2010","Belgium","Bangladesh","Total","Total","954"
"2010","Belgium","Iran","Total","Total","4,486"
"2010","Belgium","Pakistan","Total","Total","3,827"
"2010","Belgium","Armenia","Total","Total","5,164"
"2010","Belgium","Georgia","Total","Total","1,674"
"2010","Belgium","Iraq","Total","Total","3,308"
"2010","Belgium","Syria","Total","Total","1,809"
"2010","Bulgaria","Reporting country","Total","Total","7,383,692"
"2010","Bulgaria","Former Yugoslav Republic of Macedonia, the","Total","Total","1,291"
"2010","Bulgaria","Turkey","Total","Total","2,686"
"2010","Bulgaria","Serbia","Total","Total","595"
"2010","Bulgaria","Russia","Total","Total","11,842"
"2010","Bulgaria","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","0"
"2010","Bulgaria","Eritrea","Total","Total","0"
"2010","Bulgaria","Somalia","Total","Total","0"
"2010","Bulgaria","Congo","Total","Total","3"
"2010","Bulgaria","Guinea","Total","Total","6"
"2010","Bulgaria","Nigeria","Total","Total","49"
"2010","Bulgaria","China (including Hong Kong)","Total","Total","730"
"2010","Bulgaria","Afghanistan","Total","Total","175"
"2010","Bulgaria","Bangladesh","Total","Total","43"
"2010","Bulgaria","Iran","Total","Total","181"
"2010","Bulgaria","Pakistan","Total","Total","30"
"2010","Bulgaria","Armenia","Total","Total","1,189"
"2010","Bulgaria","Georgia","Total","Total","130"
"2010","Bulgaria","Iraq","Total","Total","496"
"2010","Bulgaria","Syria","Total","Total","720"
"2010","Czech Republic","Reporting country","Total","Total","10,082,394"
"2010","Czech Republic","Former Yugoslav Republic of Macedonia, the","Total","Total","1,989"
"2010","Czech Republic","Turkey","Total","Total","892"
"2010","Czech Republic","Serbia","Total","Total","1,529"
"2010","Czech Republic","Russia","Total","Total","28,275"
"2010","Czech Republic","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total",":"
"2010","Czech Republic","Eritrea","Total","Total","4"
"2010","Czech Republic","Somalia","Total","Total","33"
"2010","Czech Republic","Congo","Total","Total","43"
"2010","Czech Republic","Guinea","Total","Total","67"
"2010","Czech Republic","Nigeria","Total","Total","487"
"2010","Czech Republic","China (including Hong Kong)","Total","Total","5,173"
"2010","Czech Republic","Afghanistan","Total","Total","293"
"2010","Czech Republic","Bangladesh","Total","Total","89"
"2010","Czech Republic","Iran","Total","Total","232"
"2010","Czech Republic","Pakistan","Total","Total","379"
"2010","Czech Republic","Armenia","Total","Total","1,923"
"2010","Czech Republic","Georgia","Total","Total","691"
"2010","Czech Republic","Iraq","Total","Total","393"
"2010","Czech Republic","Syria","Total","Total","486"
"2010","Denmark","Reporting country","Total","Total","5,204,798"
"2010","Denmark","Former Yugoslav Republic of Macedonia, the","Total","Total","2,337"
"2010","Denmark","Turkey","Total","Total","28,972"
